mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,Eminor_count,EMajor_count,FMajor_count,F#/Gbminor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/BbMajor_count,BMajor_count,Fminor_count,F#/GbMajor_count,A#/Bbminor_count,Bminor_count
ENFJ,NF,ENFJ's,2aj7RPIrUF1ZCH3MxoM7g7,14,0.655214286,0.157930451,0.704428571,0.124849272,-6.388642857,1.860171771,0.714285714,0.468807231,0.084378571,0.067436342,0.129691314,0.197100708,0.12565,0.068458901,0.522785714,0.159675719,123.7295714,26.52165397,0.047794821,0.168666535,0,2,0,1,0,0,0,1,0,0,0,0,0,3,1,2,0,1,0,0,1,0,1,1
ENFJ,NF,ENFJ Type Beat,7D8r3DIjGRwWJP47KmRl0h,19,0.533157895,0.101810425,0.828210526,0.128230512,-4.401,1.338214565,0.842105263,0.374634325,0.069152632,0.030303142,0.036660737,0.084174835,0.1926,0.186972999,0.625842105,0.19019413,141.6926316,29.59216945,1.47E-05,5.06E-05,0,1,0,4,0,2,0,1,0,1,0,0,0,3,0,2,0,1,0,0,0,1,0,3
ENFJ,NF,ENFJ-A,2JoyHkMfFtOQUwZE9Wlp0A,50,0.685,0.114672916,0.62814,0.164203086,-6.59968,2.618396592,0.54,0.503457434,0.126508,0.116914465,0.2952368,0.234771407,0.177106,0.127795708,0.517628,0.224946862,128.476,31.81265387,0.046253958,0.167799548,3,4,1,5,0,5,1,0,2,0,1,5,0,1,4,0,1,2,3,1,3,5,2,1
ENFJ,NF,ENFJ vibes 🌹,0ZbzkSp042dfW9PtGOQYpT,50,0.61828,0.139966037,0.569,0.195220545,-6.15738,2.626779132,0.86,0.350509833,0.064374,0.063369844,0.477979,0.284351251,0.17969,0.124259574,0.49362,0.218137187,114.64308,29.96628838,0.013840905,0.063534451,1,7,0,2,0,3,0,1,1,3,2,1,1,2,0,6,0,7,1,4,0,5,0,3
ENFJ,NF,ENFJ,0aKhMTzlzKmTiz4FcH3RLu,8,0.61125,0.104317852,0.71175,0.154449946,-6.94675,2.620062799,0.75,0.46291005,0.0879125,0.082741446,0.22646625,0.219840288,0.130675,0.084196382,0.61175,0.201919892,116.479,31.53316074,0.001619228,0.002554792,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0
ENFJ,NF,enfj & infp <3,4cBrmoemwOcsB5qihNOEf9,50,0.52736,0.152148123,0.621848,0.248218592,-7.37936,3.311465788,0.9,0.303045763,0.04729,0.026519814,0.2722926,0.320269024,0.165044,0.115889101,0.465166,0.243635279,126.80576,33.29451181,0.059176058,0.167591231,0,8,0,1,0,5,0,5,1,3,5,0,0,7,0,0,1,8,1,1,1,1,2,0
ENFJ,NF,Enfj benliğime hitaben,6B1djhgmB7SnF5Q1mNA4du,26,0.714730769,0.087494255,0.803,0.096316977,-7.645807692,2.033115068,0.307692308,0.470678724,0.072503846,0.037485618,0.165758423,0.192523564,0.157434615,0.129826552,0.787346154,0.138217204,114.8701923,23.62418225,0.0011017,0.004969372,0,0,2,0,1,0,2,0,2,0,1,2,0,3,1,1,4,1,0,1,3,1,1,0
ENFJ,NF,sry im enfj,3CjhO3wntBI5puf6TNQFpL,50,0.70956,0.103046484,0.69802,0.135742176,-5.52556,1.755180032,0.66,0.478518121,0.103736,0.082500631,0.10690717,0.114717619,0.205562,0.179537807,0.6046,0.195801753,126.86502,21.00769386,0.000869174,0.003933465,3,3,2,6,0,2,1,1,3,3,5,1,1,3,1,8,1,0,0,1,1,1,2,1
ENFJ,NF,the protagonist,5ApCx7rmvysAf3tqGsXr15,50,0.64708,0.133816481,0.66274,0.18839741,-7.21786,3.201052359,0.52,0.50467205,0.15464,0.120194193,0.16863266,0.197722074,0.160926,0.099163363,0.50336,0.180860614,104.23282,30.80639687,0.064094381,0.214391602,0,2,1,2,2,3,0,0,4,3,0,2,2,5,4,3,3,2,2,1,2,3,0,4
ENFJ,NF,ENFJ,1ZDrVI3y7uM4vd96eO94eF,34,0.542764706,0.143159174,0.553588235,0.202736748,-8.644058824,3.309025774,0.794117647,0.41042563,0.067952941,0.071950299,0.333067941,0.304938225,0.148241176,0.111422219,0.403344118,0.218286602,127.8554706,27.26701023,0.038179488,0.142399322,0,4,1,2,1,2,0,0,1,3,1,0,0,3,1,2,0,4,1,2,1,3,0,2
ENFJ,NF,ENFJ 💫,2njflyvtW2jxBLHwwquGeS,50,0.58276,0.127852683,0.60188,0.196539723,-7.10768,3.251518304,0.82,0.388087934,0.063722,0.057965476,0.3039022,0.298126733,0.153078,0.12823501,0.44654,0.179848713,112.01662,27.93279892,0.001266495,0.004643906,1,8,1,2,0,2,0,2,0,1,4,1,2,4,0,8,1,6,2,0,1,2,1,1
ENFJ,NF,she's a ENFJ leo,5w63j2vvqdx85B1RXZhlzK,50,0.6487,0.139565689,0.59928,0.187593246,-6.969,2.638487469,0.4,0.494871659,0.108066,0.088139999,0.2830876,0.28004379,0.196584,0.137644827,0.45584,0.170774748,116.27398,30.02548876,0.019040617,0.091107126,2,2,3,4,0,2,1,1,8,2,2,2,1,6,1,0,5,0,0,0,1,1,2,4
ENFJ,NF,4,6eug5dctld3p8sjcT7izZz,50,0.61102,0.109886117,0.46592,0.14059289,-8.99714,2.685490325,0.94,0.239897937,0.052894,0.063730224,0.4313762,0.256009196,0.175976,0.114208377,0.431658,0.191305395,110.2753,29.15673726,0.012310304,0.060903181,0,3,2,4,0,6,0,1,0,5,2,1,0,7,0,5,0,7,1,3,0,3,0,0
ENFJ,NF,ENFJ ilacı pozitif şarkılar,22mF0U7XMzAL4ANiH7QA3N,50,0.6373,0.131384814,0.7847,0.133403217,-6.06124,2.255837702,0.44,0.501426536,0.08919,0.084150056,0.153848012,0.188415632,0.14935,0.124628806,0.69504,0.220688159,127.01522,28.62432897,0.001733038,0.007494467,2,1,4,3,3,0,1,1,5,1,1,4,2,2,2,3,1,6,1,2,1,1,1,2
ENFJ,NF,ENFJ,6vdSr4Ji0qDyJhhtgchRPz,31,0.572322581,0.137005447,0.801645161,0.159830858,-4.901935484,2.604341323,0.548387097,0.505879411,0.059964516,0.031291634,0.193317171,0.259557549,0.209083871,0.133394278,0.597258065,0.228549188,121.6123548,27.65457905,0.007127307,0.027124629,0,1,1,1,1,3,0,0,1,1,2,0,2,3,1,2,2,2,0,1,3,1,2,1
ENFJ,NF,ENFJ,56wM8mFQRVFhv9V7BxJthu,28,0.459178571,0.173111408,0.567428571,0.194216075,-9.467785714,3.757019508,0.5,0.509175077,0.071975,0.090693822,0.245415964,0.26872236,0.217807143,0.176056727,0.307596429,0.169681891,121.4451786,34.45437161,0.158849425,0.242115776,1,4,1,3,0,1,0,0,1,0,1,1,0,2,2,1,1,1,0,0,4,1,2,1
ENFJ,NF,ENFJ.,4KwwSJ01mhhRFv4OUGQncT,36,0.548138889,0.134664907,0.621055556,0.145934612,-6.562333333,1.7889053,0.666666667,0.478091444,0.056125,0.033215516,0.168684306,0.215724612,0.181855556,0.105667001,0.383255556,0.192445545,130.95425,30.63655714,0.014605151,0.052984937,1,2,1,2,0,2,0,2,1,2,2,2,2,0,1,4,3,1,4,3,0,0,0,1
ENFJ,NF,esfp,39ollChzuQhxnzJ9wmlE2M,13,0.592076923,0.160928277,0.602846154,0.174742118,-6.996923077,3.398466038,0.615384615,0.506369684,0.157692308,0.165507842,0.266610769,0.258816614,0.213284615,0.16128081,0.392,0.229022925,116.4021538,28.79484375,0.007518399,0.021712711,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,2,0,1,1,1
ENFJ,NF,enfj ,3kg8KJ7EUjBbszbvp2Xpiz,50,0.55766,0.144633895,0.696348,0.195309796,-5.60408,2.806095645,0.92,0.274047516,0.059364,0.038945665,0.21463538,0.271606774,0.16187,0.141494343,0.532708,0.229390768,129.57928,31.35092714,0.003914211,0.019334132,0,5,0,2,0,6,0,2,1,5,5,0,1,5,1,5,0,4,3,1,1,3,0,0
ENFJ,NF,ENFJ 3w2,40U69UYd83xQdBSvIQnKDN,47,0.576723404,0.13129633,0.595276596,0.208782673,-7.351,3.114086516,0.765957447,0.427976328,0.070057447,0.078853769,0.285531277,0.288154275,0.135344681,0.098706821,0.478629787,0.239629656,124.1350638,27.87354564,0.000235213,0.000664196,0,9,2,1,0,6,0,0,3,4,3,1,2,3,0,1,0,3,2,2,1,2,1,1
ENFJ,NF,ENFJ :),72uCSuIrU8fDqvHOtQERRY,50,0.58694,0.130564615,0.61582,0.18724563,-7.39776,3.085521003,0.66,0.478518121,0.071732,0.072093554,0.25216118,0.275999387,0.159158,0.12188223,0.436384,0.205190825,127.111,29.64614116,0.04246077,0.109734974,1,2,3,3,1,7,0,1,0,3,4,1,1,3,0,6,6,1,0,2,1,1,1,2
ENFJ,NF,.:+*Youthful*+:.,10lSHJWnukqrWWkr2Vcr23,50,0.6673,0.106352178,0.71866,0.13691359,-4.53096,1.193636323,0.56,0.501426536,0.0693,0.053541988,0.073839558,0.134217623,0.1592,0.114790002,0.57186,0.224201987,123.3546,22.09008023,0.000221468,0.000863028,1,2,5,1,1,2,2,1,0,5,3,0,1,6,0,6,1,0,1,0,6,1,2,3
ENFJ,NF,My Personality (Enfj - T),5k2i6zxacsoUyQ3MWBH6WU,7,0.663857143,0.074744963,0.656428571,0.103100044,-5.654285714,2.252530408,0.571428571,0.534522484,0.061385714,0.04867886,0.180505857,0.224157255,0.224357143,0.199878245,0.580285714,0.233435726,122.8522857,15.98428211,0.012138621,0.021076707,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
ENFJ,NF,➪𝙴𝚗𝚏𝚓,1o4zKymdW6mEMzOa11muqi,30,0.674866667,0.156397534,0.684533333,0.142791802,-6.131633333,2.108818896,0.633333333,0.490132518,0.0661,0.051142162,0.103251333,0.127714606,0.180013333,0.106728207,0.6429,0.257871707,134.3051333,27.39901371,0.000482896,0.001044881,1,0,0,3,1,3,0,1,0,2,1,2,0,0,0,3,1,2,1,1,2,2,1,3
ENFJ,NF,enfj x infp,5nnnoWATFPCW7hmCvC4zWN,50,0.58642,0.119955789,0.56034,0.228178288,-7.78042,3.696383937,0.86,0.350509833,0.061446,0.068164313,0.3708774,0.326586789,0.170686,0.113820516,0.481358,0.233260308,116.62922,28.61310734,0.02657932,0.12861896,0,6,1,1,1,3,0,1,1,4,3,2,0,8,2,3,0,4,3,1,0,6,0,0
ENFJ,NF,My songs MBTI: ENFJ,6UYiDJvgg7fWevA5rnecX7,18,0.572444444,0.130955862,0.697277778,0.143892855,-5.863666667,1.678846102,0.666666667,0.48507125,0.062477778,0.039904468,0.120811167,0.194894567,0.204983333,0.143645312,0.391388889,0.136186783,140.9722222,28.29504201,0.014883879,0.040721909,2,0,1,1,1,1,0,1,1,1,1,0,0,1,0,3,1,0,1,1,0,1,0,0
ENFJ,NF,ENFJ’s,3SOUbWxIqp5HyFfSk5N2pK,41,0.631292683,0.127133246,0.688243902,0.152624831,-5.227439024,2.176398436,0.756097561,0.434769353,0.072231707,0.05668223,0.224992463,0.257564843,0.196141463,0.150489784,0.54197561,0.213673991,126.2463902,30.80923336,0.02605217,0.128912152,0,3,2,5,0,7,0,1,0,2,3,1,0,3,0,3,3,1,1,2,1,0,0,3
ENFJ,NF,ENFJ,5IXqFAkhoD9iYsW6hdNjMg,50,0.55996,0.124488334,0.63276,0.159332992,-6.7094,2.553055384,0.64,0.484873221,0.05729,0.051628149,0.194538388,0.224848753,0.167038,0.092756781,0.451338,0.226033251,128.85178,32.6388876,0.042001968,0.143433518,2,4,0,4,1,2,0,1,1,2,4,2,0,3,2,3,6,5,3,0,2,1,2,0
ENFJ,NF,ENFJ 🤝🏼,06NDZxiQhEy9h7doMA1Cqx,50,0.51464,0.150156077,0.5961,0.225969047,-7.94888,3.082238682,0.7,0.46291005,0.038312,0.014343905,0.30683874,0.282179745,0.195924,0.144070645,0.494198,0.243130635,119.41962,28.07259777,0.039692032,0.1499571,0,5,1,2,0,10,0,1,3,4,2,3,2,4,0,2,2,0,1,1,1,3,2,1
ENFJ,NF,ENFJ- The Main Character If She Was Otherworldly,4OpKB14Zg8xOVaGT1g0iAh,50,0.63016,0.149339411,0.6329,0.147027174,-6.21968,1.851519205,0.58,0.498569382,0.063822,0.052729743,0.2133948,0.22248594,0.165356,0.12134165,0.46433,0.223653491,132.3656,30.2757885,9.98E-05,0.00025033,1,3,1,3,1,2,0,0,1,2,3,3,4,3,1,2,2,3,5,2,2,1,1,4
ENFJ,NF,ENFJ Playlist,5tWmz2rBpekQHjuxZYdQc1,50,0.58662,0.116008073,0.6676,0.15146509,-6.04976,2.443357113,0.64,0.484873221,0.077014,0.076104788,0.20810494,0.225901406,0.131356,0.078391254,0.47972,0.199147165,123.36176,33.15438835,0.024365732,0.083262857,2,3,2,2,0,6,0,1,1,2,4,0,2,3,0,6,3,2,0,2,3,1,1,4
ENFJ,NF,enfj: the protagonist,5AApyppIauQCbjt20D2Qja,19,0.561473684,0.18802818,0.658157895,0.207879843,-5.938421053,2.99012988,0.684210526,0.477566933,0.054084211,0.030470227,0.228311842,0.300526615,0.148184211,0.093927107,0.493578947,0.289595564,109.9748947,29.95797322,0.041911106,0.126696092,1,2,1,0,0,5,1,0,1,0,2,0,0,0,2,1,0,2,0,0,0,1,0,0
ENFJ,NF,enfj anthems,35jO4jXby4GjjX4napDdC8,27,0.552333333,0.155651484,0.732555556,0.161474536,-6.957814815,2.232134922,0.740740741,0.446576085,0.046151852,0.015937024,0.232512789,0.273088273,0.184418519,0.113508001,0.532255556,0.236020179,138.9426296,27.00978588,0.070113111,0.207912429,1,3,0,3,0,0,0,0,0,4,1,1,0,1,0,2,2,5,0,1,1,0,1,1
ENFJ,NF,Power ENFJ,1pdk6c5xMCIS7eFqPhApzw,33,0.618333333,0.105718277,0.779666667,0.120855975,-5.464484848,1.863417243,0.727272727,0.452267017,0.070157576,0.058648876,0.13783703,0.169972659,0.167372727,0.114112793,0.631333333,0.195999309,120.2653333,28.69726851,0.019235263,0.079614237,0,4,2,1,0,5,0,1,1,1,1,0,1,1,0,0,0,2,3,2,0,3,2,3
ENFJ,NF,ENFJ 💚,0Ys8k8T3iC3dJoQZFR86HI,50,0.5925,0.138044543,0.71846,0.147182687,-5.38808,1.964584454,0.78,0.418451958,0.060998,0.046272575,0.1617764,0.20094684,0.174418,0.120769338,0.52752,0.21616096,122.78186,29.92311162,0.005329131,0.025583109,1,5,2,2,0,7,0,1,1,4,4,0,2,3,0,6,2,3,2,1,2,1,0,1
ENFJ,NF,ENFJ playlist ✨🌷,0fRmgkaRm9DSn0TxCjAalT,12,0.5705,0.126949883,0.604416667,0.126865325,-6.359083333,1.689463361,0.666666667,0.492365964,0.058875,0.026018704,0.2562325,0.284277221,0.161891667,0.090437024,0.415083333,0.164227923,137.6983333,32.77932532,8.39E-05,0.000218057,0,1,2,2,0,2,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0
ENFJ,NF,the protagonist (enfj),7I3Xc0WA7BzroAMQLMHYwS,50,0.60156,0.123394367,0.6684,0.146729377,-6.29982,1.546439435,0.64,0.484873221,0.078132,0.072625324,0.2176086,0.220276221,0.226558,0.183143593,0.48347,0.254623921,120.32596,27.08272632,0.010494098,0.046726983,3,2,6,4,1,2,0,0,1,1,6,0,0,2,1,6,2,4,2,2,3,1,0,1
ENFJ,NF,Enfj Shit,4MypnucMCChk8tRcpOxnzL,11,0.610363636,0.147745912,0.676454545,0.150106205,-6.785090909,1.870044248,0.818181818,0.404519917,0.051263636,0.01717395,0.256189909,0.254261042,0.171581818,0.09918908,0.588363636,0.194804657,132.131,28.27745473,0.006555245,0.018792838,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0,1,0,2
ENFJ,NF,ENFJish,6feAMQ6eo39PncqusW8PjX,50,0.63254,0.158872842,0.57112,0.136489461,-6.93324,2.206414365,0.58,0.498569382,0.095904,0.093427473,0.27217624,0.266528397,0.161702,0.109959394,0.477598,0.207668011,112.00644,24.67873516,0.015827907,0.093021722,1,4,1,4,0,4,0,0,0,2,4,4,3,3,1,2,4,3,1,1,3,1,1,3
ENFJ,NF,enfp/enfj/infj got me feeling like,5FdWBgI8M8aarYhNRcoYHm,36,0.637972222,0.096722722,0.550416667,0.15895325,-8.407972222,2.91162133,0.5,0.507092553,0.055072222,0.043941289,0.3293125,0.249721084,0.147322222,0.094354887,0.444572222,0.207662843,120.2373611,26.286732,0.018115986,0.075366626,1,2,3,0,0,3,1,0,1,1,1,5,3,1,1,5,1,2,1,0,1,2,0,1
ENFJ,NF,enfj-t,5whyNFyGmSuPtTQ5duY6jG,50,0.65788,0.108388312,0.74228,0.117429621,-4.95072,1.514283666,0.46,0.503457434,0.104928,0.080746502,0.1249456,0.133822776,0.174196,0.117336076,0.56142,0.158146934,128.28818,27.28174932,6.24E-05,0.000415424,1,2,1,3,2,4,1,0,0,2,3,3,3,1,1,1,4,4,1,0,5,2,2,4
ENFJ,NF,ENFJ,1WgIe8haFY4jUQhVBBn5jf,18,0.638555556,0.128824195,0.686888889,0.166659882,-6.401166667,2.95954367,0.5,0.514495755,0.059405556,0.061543131,0.147617556,0.223504691,0.173688889,0.097681535,0.604166667,0.170210683,129.3241111,28.48968996,0.127955689,0.275149395,0,1,1,0,0,1,2,0,1,1,1,1,0,0,1,3,2,1,0,1,1,0,0,0
ENFJ,NF,That’s the Spirit ,5NPeXgzhKcXsDn0pDGDBh1,50,0.61712,0.137080885,0.412752,0.164029507,-10.4314,2.851413792,0.84,0.37032804,0.044922,0.022919747,0.559158,0.254476364,0.176534,0.132659048,0.407872,0.212645386,107.96004,25.88969944,0.0117097,0.04286703,0,8,2,4,0,4,0,1,0,4,4,0,1,3,1,4,1,1,2,0,2,7,0,1
ENFJ,NF,That’s the Spirit ,5NPeXgzhKcXsDn0pDGDBh1,50,0.61712,0.137080885,0.412752,0.164029507,-10.4314,2.851413792,0.84,0.37032804,0.044922,0.022919747,0.559158,0.254476364,0.176534,0.132659048,0.407872,0.212645386,107.96004,25.88969944,0.0117097,0.04286703,0,8,2,4,0,4,0,1,0,4,4,0,1,3,1,4,1,1,2,0,2,7,0,1
ENFJ,NF,ENFJ 2w1,0dJFVGx83luGLpe9z4wWJw,50,0.54344,0.154515326,0.637036,0.225660752,-7.00702,2.864995135,0.58,0.498569382,0.062822,0.038165281,0.253417466,0.300380462,0.209868,0.13001273,0.427758,0.189983924,124.41358,30.11346498,0.045572864,0.138080061,0,5,1,2,0,3,2,1,3,2,5,1,1,4,1,2,2,1,1,1,0,2,5,5
ENFJ,NF,enfj (taylor's version),2P9APMRkPWBBeQZZbUhXii,17,0.584882353,0.096012292,0.585764706,0.183302526,-7.496823529,3.143978992,0.882352941,0.332105582,0.053558824,0.029922213,0.250432412,0.296129392,0.120058824,0.063251414,0.360705882,0.180255293,124.9002353,30.75199347,0.010241468,0.040169227,0,0,0,0,0,4,0,0,0,1,3,0,0,4,0,1,1,1,0,0,0,1,0,1
ENFJ,NF,Para mí ENFJ ♡,3Cc8OiVILVq3BLkjNPiEYI,23,0.479695652,0.177031696,0.549043478,0.268220648,-7.773826087,4.052876573,0.52173913,0.510753918,0.043956522,0.03449167,0.442028261,0.388783926,0.160243478,0.091456998,0.422469565,0.241089283,113.8585217,36.88874266,0.117932301,0.300411324,2,3,1,1,1,1,0,1,1,2,1,1,3,1,1,2,1,0,0,0,0,0,0,0
ENFJ,NF,On that ENFJ shit,1JKgs2oTjqozWYb87vpfCH,50,0.59896,0.148915393,0.7322,0.158339728,-5.76226,2.068973548,0.8,0.404061018,0.066366,0.039966086,0.11049206,0.172712929,0.206838,0.123797577,0.59944,0.203396683,131.39536,30.02239017,0.003309443,0.01274826,0,7,2,6,0,3,0,2,1,4,4,2,1,2,0,1,2,4,2,3,1,2,1,0
ENFJ,NF,enfj.,2KV5MLQLRqXtka6FPTYnv7,50,0.58634,0.116588166,0.66204,0.177548034,-6.31584,2.500083806,0.66,0.478518121,0.056448,0.046578638,0.18481094,0.230575747,0.14605,0.085334954,0.444068,0.189446634,117.45264,28.5079008,0.019258332,0.107418615,1,8,0,2,1,4,1,1,0,1,1,2,2,5,2,2,2,2,4,1,0,2,2,4
ENFJ,NF,ENFJ,235XUHXwvdAGGgdOEHaTod,22,0.6075,0.114962416,0.712590909,0.140686297,-5.857727273,1.486096394,0.590909091,0.50323628,0.094895455,0.104938587,0.152758727,0.211907804,0.154863636,0.101606264,0.498772727,0.192559683,119.0055,28.18161257,0.04505997,0.175554985,0,2,0,1,0,2,0,0,1,0,1,0,1,0,3,4,2,0,0,3,1,0,1,0
ENFJ,NF,enfj,4UzTa4RPPuLToZTlBfqdrr,50,0.61664,0.135042663,0.697142,0.171525259,-6.50746,2.697373917,0.66,0.478518121,0.06464,0.08135875,0.243994811,0.256295891,0.17271,0.131729302,0.65822,0.187053336,115.683,27.18208394,0.024361062,0.132808944,3,3,2,3,0,4,0,0,3,1,4,0,1,6,0,0,0,4,3,3,6,2,2,0
ENFJ,NF,M O N I C A,4e5Ah9WYfWxecPTssDL0ss,18,0.796555556,0.08807899,0.638666667,0.142436776,-6.659222222,1.823847922,0.666666667,0.48507125,0.157605556,0.114071332,0.102494444,0.132720868,0.211227778,0.174846254,0.555833333,0.22754993,128.7935556,17.97530727,0.014750664,0.052023704,1,0,0,6,0,2,1,0,0,0,0,0,2,1,1,1,0,0,0,2,1,0,0,0
ENFJ,NF,💌𝙀𝙉𝙁𝙅🥀,3P0MZtXnuh6cm9MLF5Qqxn,24,0.618333333,0.117841333,0.645666667,0.133568307,-6.308458333,2.392556973,0.833333333,0.380693494,0.066170833,0.05425858,0.17403425,0.212769931,0.189058333,0.160929758,0.463833333,0.185702115,132.7628333,29.65846805,0.004360976,0.014306741,0,3,1,1,0,3,0,0,0,2,3,0,0,4,0,3,3,0,0,1,0,0,0,0
ENFJ,NF,female rage,52ZppgtD34U2kgpeVWSLh3,45,0.530822222,0.145417469,0.634711111,0.197635066,-6.619488889,2.307319407,0.644444444,0.484090316,0.057502222,0.03926592,0.253395067,0.291027616,0.200033333,0.151188326,0.43562,0.182483979,118.5241778,30.78462838,0.044868805,0.119162354,1,7,0,2,0,1,0,1,1,1,3,0,1,3,0,5,6,3,1,0,3,2,0,4
ENFJ,NF,i am enfj girl //:),4SKtsrkLs5pfWFJCKZMoLB,50,0.54196,0.172023487,0.56036,0.188067917,-9.60456,3.751277514,0.66,0.478518121,0.069282,0.119817027,0.393869794,0.295562765,0.171784,0.131321943,0.4164,0.242063018,120.8626,31.32289303,0.229714219,0.34627655,1,4,2,2,0,6,0,2,1,3,3,4,2,5,0,3,2,0,1,0,1,4,1,3
ENFJ,NF,Fe dom!! - ENFJ and ESFJ,5l2J9ojjALxYdClAYjywby,50,0.51674,0.166464412,0.485316,0.222205083,-9.18918,3.69248817,0.74,0.443087498,0.049066,0.039307753,0.38421346,0.348060551,0.163314,0.110075753,0.394962,0.238578469,118.25976,30.3562334,0.044712052,0.146057266,0,7,1,2,0,6,0,1,4,2,3,1,2,2,0,3,2,4,1,3,0,3,1,2
ENFJ,NF,ENFJ,6uGqeRsNAiaaUESXRz4BZG,48,0.604166667,0.117945594,0.632708333,0.171591544,-6.706270833,2.563690747,0.645833333,0.483321105,0.057725,0.049145254,0.179687292,0.224994788,0.155147917,0.124596011,0.495514583,0.240073428,117.4351875,27.04401706,0.050798518,0.131313593,2,2,1,7,1,4,0,0,1,2,3,0,2,2,0,1,4,4,0,1,2,5,2,2
ENFJ,NF,"""Infp x Enfj""",5qDzZbs9MK4RtIt5UotPMS,27,0.568296296,0.148752457,0.570740741,0.203789596,-7.821074074,3.35494856,0.62962963,0.492102878,0.0592,0.085477239,0.324386296,0.310942544,0.184918519,0.108211517,0.541907407,0.260186843,116.312963,30.03461079,0.074467413,0.215246655,0,3,0,2,2,2,0,2,3,1,1,0,2,0,0,1,1,2,0,2,0,1,1,1
ENFJ,NF,Intro to RaiRay,2bP3TkVZxExASRlbnLGS4o,43,0.548232558,0.186370705,0.632909302,0.229813097,-9.055116279,5.150305179,0.348837209,0.482242822,0.069430233,0.073249039,0.245325512,0.295830375,0.225067442,0.161808234,0.350481395,0.255191304,118.9116744,26.83262974,0.384236249,0.418242676,1,2,0,0,1,1,2,2,0,0,3,4,1,2,5,2,5,2,0,0,2,1,2,5
ENFJ,NF,ENFJ,0tCyCP6owerPTWUQp9JbiC,42,0.65802381,0.141556416,0.452404762,0.184415763,-8.894619048,2.409985871,0.761904762,0.431080537,0.076266667,0.069371923,0.468525333,0.281500074,0.164657143,0.11245074,0.524190476,0.210193202,124.679619,31.28804805,0.0007358,0.001629335,0,5,1,1,0,5,1,1,2,3,3,1,3,4,0,2,1,3,0,3,0,2,0,1
ENFJ,NF,MBTI Diplomats,6gWwPrZdCytTseetM6ibNP,50,0.56564,0.13461779,0.56774,0.174755901,-6.8955,2.025053653,0.66,0.478518121,0.059638,0.04245322,0.321931,0.310983789,0.15219,0.109759485,0.411244,0.223286967,123.16052,31.36249053,0.007143385,0.040186214,2,2,0,5,0,2,1,0,1,5,1,3,0,2,2,4,2,2,3,1,3,6,0,3
ENFJ,NF,villain era,52THW5ftGpQbl6MlmyLIPd,50,0.61778,0.141334065,0.78616,0.148767502,-4.75866,2.229029565,0.48,0.50467205,0.083122,0.061471385,0.07754361,0.11083764,0.212612,0.152691769,0.4734,0.216500192,128.21436,22.00919271,0.016321169,0.045220893,1,5,3,3,0,3,1,0,4,1,1,1,0,0,2,1,4,3,2,4,4,1,3,3
ENFJ,NF,being enfj on monday,6oLZEH7I5zYDMLQ2Kw5rIO,40,0.549425,0.192499868,0.6947,0.189787628,-7.7061,3.467721796,0.75,0.43852901,0.08473,0.085970365,0.107770488,0.158605953,0.16559,0.127943433,0.442225,0.208510774,122.92945,31.06369863,0.01676778,0.042565711,1,3,1,5,1,5,1,1,2,0,2,1,0,3,0,2,1,3,1,2,1,3,0,1
ENFJ,NF,enfj's,3MIYXj00n7Ye0BD3dhqtwF,32,0.57471875,0.136568601,0.64559375,0.173677094,-7.2048125,3.341753002,0.53125,0.507007349,0.097253125,0.103197059,0.229176381,0.211921249,0.190190625,0.155487739,0.438,0.206132904,122.2237188,30.51663087,0.004034355,0.014946425,0,3,3,4,1,1,0,0,2,2,1,3,2,0,0,0,2,0,2,0,1,4,0,1
ENFJ,NF,just an enfj,7KS9q25ZzJxTAjHrw5UII4,47,0.621382979,0.117881583,0.691021277,0.177597798,-5.083744681,2.009043245,0.638297872,0.485687854,0.065265957,0.0413364,0.195297702,0.247150491,0.153521277,0.115905098,0.507617021,0.185903265,122.058,26.36388679,0.000897736,0.004323332,2,2,2,5,2,3,0,0,3,2,2,0,0,4,0,5,3,2,1,2,2,2,1,2
ENFJ,NF,ENFJ-T,0E7RW16KcWuZGL1inKRQ8w,19,0.579526316,0.12906302,0.511263158,0.186540386,-8.158578947,2.521393978,0.789473684,0.418853908,0.064889474,0.057822832,0.417874737,0.338977863,0.163568421,0.088296534,0.405015789,0.222218822,138.3932632,27.47448665,0.015446501,0.064833895,1,1,0,1,0,5,0,0,0,2,1,0,0,0,0,0,1,2,2,0,1,1,1,0
