#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"Glimpse of Us","Joji",170,4B,32,2024-07-11,03:53,9,"","Glimpse of Us",2022-06-10,44,89,0,27,0,10,-9,G#/A♭ Major,3,6xGruZOHLs39ZbVccQTuPZ,USWB12201789
2,"Diggity","NCT DREAM",90,2B,84,2024-07-11,03:29,48,"k-pop, noise music","Hot Sauce - The 1st Album",2021-05-10,72,10,0,69,0,20,-3,F#/G♭ Major,4,2JEaSgRiEra5OQrZlnyqXG,KRA302100145
3,"Bagaimana Kalau Aku Tidak Baik Baik Saja","Judika",130,10B,47,2024-07-11,03:52,0,"malay, indonesian pop, malay pop","Bagaimana Kalau Aku Tidak Baik Baik Saja",2021-07-31,30,79,0,30,0,10,-5,D Major,4,7As3vd7OvJwyGUsZfNtHce,IDAC52190009
4,"Trapped in the past","TUYU",90,1B,84,2024-07-11,03:49,51,"j-pop, j-rock, vocaloid","Trapped in the past",2020-08-28,62,43,0,90,0,30,-4,B Major,4,5cGTr7yx9wo6NkgQV4eqdW,TCJPM2040377
5,"Memories","Conan Gray",113,1B,68,2024-07-11,04:08,79,"","Superache",2022-06-24,34,1,0,56,0,30,-6,B Major,4,5UXJzLFdBn6u9FJTCnoHrH,USUM72204111
6,"On My Way","Alan Walker,Sabrina Carpenter,Farruko",170,12A,69,2024-07-11,03:13,74,"pop, reggaeton, trap latino","On My Way",2019-03-21,51,2,0,30,10,30,-5,C♯/D♭ Minor,4,4n7jnSxVLd8QioibtTDBDq,NOG841901010
7,"Young Girl A","Siinamota",130,10B,80,2024-07-11,03:41,69,"vocaloid","Alive",2015-03-04,63,2,0,29,10,10,-6,D Major,4,5sPKAEb7afrIMtdqEnI6H6,JPJ931400241
8,"千本桜","Ado",154,7B,92,2024-07-11,04:01,59,"j-pop, anime, vocaloid, j-rock","千本桜",2021-12-29,52,0,0,71,0,10,-4,F Major,4,6pUBZKUGia5EN2uQ2mLKeT,JPPO02104580
9,"Fortnight (feat. Post Malone)","Taylor Swift,Post Malone",192,1B,39,2024-07-11,03:48,83,"","THE TORTURED POETS DEPARTMENT",2024-04-18,50,50,0,28,0,10,-11,B Major,4,2OzhQlSqBEmt7hmkYxfT6m,USUG12401028
10,"Wish You Were Sober","Conan Gray",91,10B,73,2024-07-11,02:48,71,"","Kid Krow",2020-03-20,70,2,0,70,0,10,-5,D Major,4,0kn2gu8Pd03DiYHzRvX2Xk,USUM71924258
