#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"FREAK (feat. YUNGBLUD)","Demi Lovato,YUNGBLUD",152,10A,92,2023-12-27,02:36,47,"","HOLY FVCK",2022-08-19,38,0,0,45,0,30,-4,B Minor,4,7qn5ylWlm2dSZtdCEeMO99,USUM72210670
2,"SKIN OF MY TEETH","Demi Lovato",131,10A,95,2023-12-27,02:42,48,"","HOLY FVCK",2022-08-19,46,0,0,48,20,10,-2,B Minor,4,1vdhd1LBOU843Z0GrsUbbd,USUM72210151
3,"SUBSTANCE","Demi Lovato",85,3B,95,2023-12-27,02:40,46,"","HOLY FVCK",2022-08-19,47,0,0,59,10,10,-3,C♯/D♭ Major,4,7ev5KssrPo4hVEHWYQ1yvS,USUM72210680
4,"EAT ME (feat. Royal & the Serpent)","Demi Lovato,Royal & the Serpent",106,1A,88,2023-12-27,03:00,52,"","HOLY FVCK",2022-08-19,48,0,0,36,10,10,-3,G#/A♭ Minor,4,0ByTfwoYWdom6GlQ9BIdv2,USUM72210682
5,"HOLY FVCK","Demi Lovato",187,4B,93,2023-12-27,02:34,43,"","HOLY FVCK",2022-08-19,29,0,0,55,10,20,-4,G#/A♭ Major,4,6bcs4hpRXqtrXKCwXgPKg2,USUM72210684
6,"29","Demi Lovato",184,12A,70,2023-12-27,02:43,54,"","HOLY FVCK",2022-08-19,32,1,0,29,0,20,-4,C♯/D♭ Minor,4,0REv856zadB0e8IM1brlwr,USUM72210686
7,"HAPPY ENDING","Demi Lovato",176,10B,74,2023-12-27,03:49,47,"","HOLY FVCK",2022-08-19,42,0,0,17,0,40,-5,D Major,4,7lk9a3y8aBG9u7jzBLRDP2,USUM72210671
8,"HEAVEN","Demi Lovato",151,10B,91,2023-12-27,02:27,40,"","HOLY FVCK",2022-08-19,56,0,0,48,20,20,-3,D Major,4,17Nw3KRvDDR5EDhqXaFYgq,USUM72210672
9,"CITY OF ANGELS","Demi Lovato",185,11B,96,2023-12-27,02:51,43,"","HOLY FVCK",2022-08-19,41,0,0,50,20,10,-3,A Major,4,2bi50NN02pkUKLKphROHd9,USUM72210673
10,"BONES","Demi Lovato",118,11B,89,2023-12-27,02:31,40,"","HOLY FVCK",2022-08-19,54,0,0,51,0,0,-5,A Major,4,0IgSgIyhnVmQLDh64PtmFa,USUM72210688
11,"WASTED","Demi Lovato",96,1B,80,2023-12-27,03:03,42,"","HOLY FVCK",2022-08-19,46,0,0,9,0,10,-4,B Major,4,65w3ZocHL5lQgo3B2HYghM,USUM72210674
12,"COME TOGETHER","Demi Lovato",106,12B,86,2023-12-27,03:33,41,"","HOLY FVCK",2022-08-19,51,0,0,17,0,20,-4,E Major,4,0F3XnSt0jTej9PB2JKrBHL,USUM72210676
13,"DEAD FRIENDS","Demi Lovato",178,2B,84,2023-12-27,02:57,40,"","HOLY FVCK",2022-08-19,35,0,0,42,10,40,-3,F#/G♭ Major,4,0Sa0JpGbDiQbYxHpAP0zJE,USUM72210677
14,"HELP ME (with Dead Sara)","Demi Lovato,Dead Sara",170,8A,92,2023-12-27,03:23,41,"","HOLY FVCK",2022-08-19,30,0,0,43,10,10,-3,A Minor,4,5T701yKTP6Eaao1SIUxusz,USUM72210675
15,"FEED","Demi Lovato",140,10B,88,2023-12-27,03:13,38,"","HOLY FVCK",2022-08-19,34,0,0,25,10,10,-4,D Major,4,6ZsykcZZRy36ba2SvTQ6Od,USUM72210678
16,"4 EVER 4 ME","Demi Lovato",165,9B,79,2023-12-27,03:46,45,"","HOLY FVCK",2022-08-19,25,1,0,20,0,10,-4,G Major,3,4Mn0ZD8Pb4xAZgHLtRLM9I,USUM72210679
17,"Heart Attack - Rock Version","Demi Lovato",174,4B,94,2023-12-27,03:59,55,"","REVAMPED",2023-09-15,41,0,0,36,20,30,-3,G#/A♭ Major,4,6Jt18cyNzFXYYUUBllm7rZ,USUG12301180
18,"Confident - Rock Version","Demi Lovato",130,3A,83,2023-12-27,03:25,45,"","REVAMPED",2023-09-15,52,0,0,32,10,20,-4,A#/B♭ Minor,4,1AozLLbKi1kIKMUbY3Xk7o,USUG12303422
19,"Sorry Not Sorry (with Slash) - Rock Version","Demi Lovato,Slash",77,9B,91,2023-12-27,03:34,46,"hard rock","REVAMPED",2023-09-15,47,0,0,55,20,30,-2,G Major,4,3L3IJAp60VshAFFDjdJ2FE,USUG12303420
20,"Cool for the Summer - Rock Version","Demi Lovato",114,4B,80,2023-12-27,03:32,51,"","REVAMPED",2023-09-15,52,0,0,33,0,60,-4,G#/A♭ Major,4,4B3lcxYv3fb2yAw9hkKR0M,USUG12303413
21,"Tell Me You Love Me - Rock Version","Demi Lovato",164,2A,82,2023-12-27,03:47,42,"","REVAMPED",2023-09-15,26,0,0,43,10,0,-2,D#/E♭ Minor,4,327h326DnJvW5suWlUG8yp,USUG12303423
22,"Neon Lights (with The Maine) - Rock Version","Demi Lovato,The Maine",128,11A,90,2023-12-27,03:52,43,"pop punk","REVAMPED",2023-09-15,52,0,0,33,10,50,-3,F#/G♭ Minor,4,6qExdYTSGLIEUpf4XvQ813,USUG12303424
23,"Skyscraper - Rock Version","Demi Lovato",108,9B,74,2023-12-27,03:33,42,"","REVAMPED",2023-09-15,45,16,0,41,0,10,-4,G Major,4,1Ul5sXJbR7hZV2VDu5fJAK,USUG12303425
24,"La La Land (feat. Nita Strauss) - Rock Version","Demi Lovato,Nita Strauss",170,11A,91,2023-12-27,03:13,43,"","REVAMPED",2023-09-15,39,0,0,62,20,0,-2,F#/G♭ Minor,4,0TrQhEHg9Klv1lDEaGbnYf,USUG12303426
25,"Give Your Heart A Break (with robbietheused) - Rock Version","Demi Lovato,robbietheused",125,2B,92,2023-12-27,03:20,46,"","REVAMPED",2023-09-15,47,0,0,28,0,30,-3,F#/G♭ Major,4,4ktgVQZCBvSMfHGzC8UVYz,USUG12303427
26,"Don't Forget - Rock Version","Demi Lovato",90,12B,45,2023-12-27,03:34,43,"","REVAMPED",2023-09-15,51,19,0,65,0,0,-5,E Major,4,7BSvVRNfgYt0KMttu3UTo5,USUG12303428
27,"SWINE","Demi Lovato",112,1B,93,2023-12-27,02:46,39,"","SWINE",2023-06-22,52,0,0,35,20,0,-2,B Major,1,5Fl7K6enaM7IDuOkmdbdXg,USUG12303418
28,"Monsters (feat. Demi Lovato and blackbear)","All Time Low,Demi Lovato,blackbear",162,5A,79,2023-12-27,02:54,66,"pop punk, emo, punk, ","Monsters (feat. Demi Lovato and blackbear)",2020-12-04,51,1,0,79,0,30,-4,C Minor,4,50DMJJpAeQv4fIpxZvQz2e,USAT22007691
29,"Still Alive - From the Original Motion Picture Scream VI","Demi Lovato",140,6A,93,2023-12-27,03:05,50,"","Still Alive (From the Original Motion Picture Scream VI)",2023-03-03,53,0,0,61,0,50,-3,G Minor,4,4Gnbk3CFlF1Qt0nTiz693B,USUG12301179
30,"Behind These Hazel Eyes","Kelly Clarkson",90,11B,90,2023-12-27,03:18,60,"christmas","Breakaway",2004-00-00,55,0,0,50,0,10,-5,A Major,4,6xBQEW4ge9OlbYUt5IVyVz,GBCTA0400263
31,"Money","5 Seconds of Summer",170,10B,91,2023-12-27,02:54,46,"","Sounds Good Feels Good (Deluxe)",2015-10-23,52,1,0,57,20,30,-5,D Major,4,18eGfsSjnEFAq4wim0kOCL,GBUM71505152
32,"She's Kinda Hot","5 Seconds of Summer",118,12B,91,2023-12-27,03:36,69,"","Sounds Good Feels Good (Deluxe)",2015-10-23,67,0,0,89,0,10,-5,E Major,4,5fsQSDifYpjfbCqvZKPVBj,GBUM71504046
33,"Hey Everybody!","5 Seconds of Summer",126,11B,80,2023-12-27,03:16,50,"","Sounds Good Feels Good (Deluxe)",2015-10-23,75,0,0,85,0,10,-4,A Major,4,3ylFvJfARlPKxGWAJv6Bvf,GBUM71505172
34,"Permanent Vacation","5 Seconds of Summer",155,4B,94,2023-12-27,03:25,52,"","Sounds Good Feels Good (Deluxe)",2015-10-23,55,0,0,75,0,30,-4,G#/A♭ Major,4,691NxyycrqSWH5vZ19Jzm2,GBUM71505154
35,"Jet Black Heart","5 Seconds of Summer",154,10A,85,2023-12-27,03:41,63,"","Sounds Good Feels Good (Deluxe)",2015-10-23,51,0,0,55,0,0,-4,B Minor,4,6U0D8PIh75fnX6T6TWJLxl,GBUM71505155
36,"Catch Fire","5 Seconds of Summer",116,3B,94,2023-12-27,03:27,50,"","Sounds Good Feels Good (Deluxe)",2015-10-23,62,1,0,80,0,0,-3,C♯/D♭ Major,4,1VD2nlzQDj4YFPjhuOrjK2,GBUM71505156
37,"Safety Pin","5 Seconds of Summer",155,12B,94,2023-12-27,03:29,51,"","Sounds Good Feels Good (Deluxe)",2015-10-23,55,1,0,63,0,40,-4,E Major,4,5leyWMqJqUXT7wc70koshC,GBUM71504402
38,"Waste The Night","5 Seconds of Summer",76,4B,90,2023-12-27,04:26,59,"","Sounds Good Feels Good (Deluxe)",2015-10-23,53,2,0,32,0,20,-5,G#/A♭ Major,4,0375PEO6HIwCHx5Y2sowQm,GBUM71505159
39,"Vapor","5 Seconds of Summer",155,3B,86,2023-12-27,02:59,55,"","Sounds Good Feels Good (Deluxe)",2015-10-23,51,1,0,53,0,10,-5,C♯/D♭ Major,4,6V6Xoa7CRJJRoe7f9hRdAe,GBUM71505160
40,"Castaway","5 Seconds of Summer",160,4B,90,2023-12-27,03:34,56,"","Sounds Good Feels Good (Deluxe)",2015-10-23,54,0,0,77,0,0,-4,G#/A♭ Major,4,0Lz17st4A5INY3ZESQhFNK,GBUM71505171
41,"The Girl Who Cried Wolf","5 Seconds of Summer",159,10B,72,2023-12-27,04:22,47,"","Sounds Good Feels Good (Deluxe)",2015-10-23,38,1,0,11,0,0,-6,D Major,4,7L64OvJagBzCRfESrkVGZ1,GBUM71504049
42,"Broken Home","5 Seconds of Summer",128,3A,63,2023-12-27,03:40,49,"","Sounds Good Feels Good (Deluxe)",2015-10-23,59,13,0,50,0,10,-6,A#/B♭ Minor,4,5TMjhlh25Oitlh3LBKdfMi,GBUM71505161
43,"Fly Away","5 Seconds of Summer",93,10B,89,2023-12-27,03:32,47,"","Sounds Good Feels Good (Deluxe)",2015-10-23,41,0,0,51,0,10,-3,D Major,4,4KpbopdresVvdhe0qUTmj6,GBUM71505162
44,"Invisible","5 Seconds of Summer",86,10B,34,2023-12-27,03:32,47,"","Sounds Good Feels Good (Deluxe)",2015-10-23,47,6,0,32,0,10,-10,D Major,4,33Lfnu1uBuJIidzHRFyTxL,GBUM71505166
