#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"Arabella","Arctic Monkeys",180,10B,56,2022-04-30,03:27,0,"indie, garage rock","AM",2013-01-01,58,2,0,51,0,20,-7,D Major,4,4FSm0Ca6Hzd7Vx7TpSfcSy,GBCEL1300365
2,"R U Mine?","Arctic Monkeys",97,11A,76,2022-04-30,03:21,83,"indie, garage rock","AM",2013-09-09,29,1,0,62,0,30,-6,F#/G♭ Minor,4,2AT8iROs4FQueDv2c8q2KE,GBCEL1300363
3,"One For The Road","Arctic Monkeys",180,8B,67,2022-04-30,03:26,70,"indie, garage rock","AM",2013-09-09,42,21,6,84,0,20,-7,C Major,4,6wNUBZNWFxdUGof6vkaykE,GBCEL1300364
4,"I Wanna Be Yours","Arctic Monkeys",68,5A,42,2022-04-30,03:03,0,"indie, garage rock","AM",2013-01-01,46,14,2,48,0,10,-9,C Minor,4,7a8GawTVgHZvBLQOh46he7,GBCEL1300373
5,"Daddy Issues","The Neighbourhood",85,6B,52,2022-04-30,04:20,86,"","Wiped Out!",2015-10-30,59,7,15,34,0,10,-9,A#/B♭ Major,4,5E30LdtzQTGqRvNd7l6kG5,USSM11506747
6,"Sweater Weather","The Neighbourhood",124,6B,81,2022-04-30,04:00,93,"","I Love You.",2013-04-22,61,5,2,40,0,10,-3,A#/B♭ Major,4,2QjOHCTQ1Jl3zawyYOpxh6,USSM11300080
7,"Why'd You Only Call Me When You're High?","Arctic Monkeys",92,10B,63,2022-04-30,02:41,0,"indie, garage rock","AM",2013-01-01,69,5,0,80,0,10,-6,D Major,4,48q0vSHcJdhK3IiXH8C5WJ,GBCEL1300370
8,"All My Tears","Emmylou Harris",131,11B,51,2022-05-01,03:21,20,"country rock, americana, folk, alt country, bluegrass, classic country, singer-songwriter","Wrecking Ball",2009-00-00,73,2,0,86,0,0,-13,A Major,4,5VQ65aAPzrY3JfSbkWtgkV,USNO11200336
9,"Red Right Hand - Peaky Blinders Theme;Flood Remix","Nick Cave & The Bad Seeds,Flood",116,8B,23,2022-04-30,06:20,1,"","Red Right Hand (Theme from 'Peaky Blinders')",1994-01-01,81,57,16,29,0,0,-16,C Major,4,7zecUVb4DCwf42vcv3fcbP,GB5KW1499411
10,"Sleepless","Ducey Gold,AyoWhit",157,7B,57,2022-04-30,02:29,6,"","Sleepless",2022-04-15,74,1,0,6,10,50,-8,F Major,4,7eT1Ith3JS1zhciYIS38MW,QZQAY2200676
